Brand Name,Meal Type,item_name,Calories,Protein_values,Total Fat_values,Total Carbohydrate_values,carbs_calories,protein_calories,fat_calories,f_c_p,pct_fat,pct_carbs,pct_protein,Source URL
Food Lion,Fruit Snacks,"Flavored Applesauce, Strawberry",90,0.0,0.0,22.0,88.0,0.0,0.0,88.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-fruit-snacks-flavored-applesauce-strawberry/42ESNIM1SBWwwgs1b3zifA
Food Lion,Nut/Trail Mix,"Almonds, Roasted & Salted",6,0.2,0.5,0.2,0.8,0.8,4.5,6.1,0.7377049180327869,0.13114754098360656,0.13114754098360656,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-almonds-roasted-salted/7zlp93OWSkmNBXTaO1TnqQ
Food Lion,Desserts,"Gelatin Dessert Cups, Sugar Free, Cherry / Black Cherry",5,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,https://www.calorieking.com/us/en/foods/f/calories-in-desserts-gelatin-dessert-cups-sugar-free-cherry-black-cherry/GkQbgjFeROuKCYSNx8kiUA
Food Lion,Nut/Trail Mix,Unsalted Dry Roasted Peanuts,4,0.2,0.4,0.2,0.8,0.8,3.6,5.2,0.6923076923076923,0.15384615384615385,0.15384615384615385,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-unsalted-dry-roasted-peanuts/MH-A_cszQq6E-h9St1PwwA
Food Lion,Nut/Trail Mix,"Trail Mix, Tropical",120,2.0,6.0,17.0,68.0,8.0,54.0,130.0,0.4153846153846154,0.5230769230769231,0.06153846153846154,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-trail-mix-tropical/4-vyzxU7QMye22tJkVtlhQ
Food Lion,Sports Bars,"Chewy Protein Bars, Peanut, Dark Chocolate & Almond",180,10.0,11.0,16.0,64.0,40.0,99.0,203.0,0.4876847290640394,0.31527093596059114,0.19704433497536947,https://www.calorieking.com/us/en/foods/f/calories-in-sports-bars-chewy-protein-bars-peanut-dark-chocolate-almond/pUxa-PUvQNqciyLCSzdIKQ
Food Lion,Popcorn,Yellow Popcorn,43,1.3,0.5,9.7,38.8,5.2,4.5,48.5,0.09278350515463918,0.7999999999999999,0.10721649484536083,https://www.calorieking.com/us/en/foods/f/calories-in-popcorn-yellow-popcorn/vhNkDXdzSs-tEaj-IiKQzQ
Food Lion,Chocolate,Sweet & Salty Pretzel Bars,170,4.0,7.0,22.0,88.0,16.0,63.0,167.0,0.3772455089820359,0.5269461077844312,0.09580838323353294,https://www.calorieking.com/us/en/foods/f/calories-in-chocolate-sweet-salty-pretzel-bars/KkHaOc-bSK-ZDK5R_d7PZg
Food Lion,Cookies,"Oatmeal Raisin, Soft",100,1.0,3.0,18.0,72.0,4.0,27.0,103.0,0.2621359223300971,0.6990291262135923,0.038834951456310676,https://www.calorieking.com/us/en/foods/f/calories-in-cookies-oatmeal-raisin-soft/4oHXmYdUS26OGnPUslq8eQ
Food Lion,Packaged Meals,Macaroni & Cheese,320,14.0,14.0,34.0,136.0,56.0,126.0,318.0,0.39622641509433965,0.4276729559748428,0.1761006289308176,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-macaroni-cheese/cUDvGTHyRFaV-SYFLHB3UQ
Food Lion,Frozen Meals,"Grilled Chicken Sandwich, frozen",370,20.0,11.0,47.0,188.0,80.0,99.0,367.0,0.26975476839237056,0.5122615803814714,0.21798365122615804,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-grilled-chicken-sandwich-frozen/vWr3U6qWS22O5pqWldEEHg
Food Lion,Packaged Meals,Submarine Turkey & Cheese,510,29.0,16.0,63.0,252.0,116.0,144.0,512.0,0.28125,0.4921875,0.2265625,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-submarine-turkey-cheese/3a9UHYLZT-KJjF7EAEAK-A
Food Lion,Frozen Pizzas,"Pizza Bites, Sausage & Pepperoni Pizza, Wrapped In A Crispy, Browned Crust",35,1.0,1.5,4.7,18.8,4.0,13.5,36.3,0.37190082644628103,0.5179063360881543,0.11019283746556474,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-pizzas-pizza-bites-sausage-pepperoni-pizza-wrapped-in-a-crispy-browned-crust/GEyS4DnnTHOJ0OTq-TxHDQ
Food Lion,"Breakfast Cereals, Ready To Eat","Granola Clusters, Chocolate &",480,10.0,16.0,80.0,320.0,40.0,144.0,504.0,0.2857142857142857,0.6349206349206349,0.07936507936507936,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-ready-to-eat-granola-clusters-chocolate/VkbJX5pqT_24uWAUTQgvCg
Food Lion,Frozen Meals,Macaroni & Cheese With Cheddar Cheese Sauce,250,11.0,6.0,37.0,148.0,44.0,54.0,246.0,0.21951219512195122,0.6016260162601627,0.17886178861788618,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-macaroni-cheese-with-cheddar-cheese-sauce/IdGCpt8QRG2m7_VPtx8wKQ
Food Lion,"Breakfast Cereals, To Be Cooked",Enriched Instant Grits,100,2.0,1.0,21.0,84.0,8.0,9.0,101.0,0.0891089108910891,0.8316831683168316,0.07920792079207921,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-to-be-cooked-enriched-instant-grits/8mArg6SOSMGtrbBI87ERfQ
Food Lion,Puddings,"Instant Pudding & Pie Filling, Vanilla",90,0.0,0.0,23.0,92.0,0.0,0.0,92.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-puddings-instant-pudding-pie-filling-vanilla/CyJFWY_CRBS4i0sbT7h-QA
Food Lion,Potato Chips,"Potato Chips, Dill Pickle",150,1.0,9.0,15.0,60.0,4.0,81.0,145.0,0.5586206896551724,0.41379310344827586,0.027586206896551724,https://www.calorieking.com/us/en/foods/f/calories-in-potato-chips-potato-chips-dill-pickle/7NB6ktmAQUKlJW6nmhD7rw
Food Lion,"Breakfast Cereals, To Be Cooked","Instant Oatmeal Maple & Brown Sugar, All Natural Flavors",160,4.0,2.0,32.0,128.0,16.0,18.0,162.0,0.1111111111111111,0.7901234567901234,0.09876543209876543,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-to-be-cooked-instant-oatmeal-maple-brown-sugar-all-natural-flavors/XFZ02BNUTSq3AmkguWaiTQ
Food Lion,Shellfish & Mollusks,Imitation Crabmeat,160,12.0,0.0,26.0,104.0,48.0,0.0,152.0,0.0,0.6842105263157895,0.3157894736842105,https://www.calorieking.com/us/en/foods/f/calories-in-shellfish-mollusks-imitation-crabmeat/xz5LKHJzTfygEaOfnzH_yw
Food Lion,Canned or Bottled Fruits,"Bartlett Sliced Pears, in Heavy Syrup, canned",100,0.0,0.0,25.0,100.0,0.0,0.0,100.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-canned-or-bottled-fruits-bartlett-sliced-pears-in-heavy-syrup-canned/SveDYpd9Tn2pIwFQY5FUuA
Food Lion,Packaged Meals,Italian Style Sandwich,320,23.0,14.0,,,92.0,126.0,,,,,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-italian-style-sandwich/cWMIZeAgRxyoAUcKCFYRkw
Food Lion,Nut/Trail Mix,Sliced Almonds,170,6.0,15.0,7.0,28.0,24.0,135.0,187.0,0.7219251336898396,0.1497326203208556,0.12834224598930483,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-sliced-almonds/a0e5hRrBQCm6npsZMvmKMA
Food Lion,Pastries,Cinnamon Rolls With Cream Cheese Icing,160,2.0,6.0,22.0,88.0,8.0,54.0,150.0,0.36,0.5866666666666667,0.05333333333333334,https://www.calorieking.com/us/en/foods/f/calories-in-pastries-cinnamon-rolls-with-cream-cheese-icing/PXoG3obsTduZbieDfwzRVg
Food Lion,Canned or Bottled Fruits,Yellow Cling Halved Peaches In Heavy Syrup,100,0.0,0.0,22.0,88.0,0.0,0.0,88.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-canned-or-bottled-fruits-yellow-cling-halved-peaches-in-heavy-syrup/p59ieMrUQMGX78x7r7S2BA
Food Lion,Frozen Meals,Southern Style Breaded Chicken Sandwich,440,15.0,21.0,46.0,184.0,60.0,189.0,433.0,0.43648960739030024,0.42494226327944573,0.13856812933025403,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-southern-style-breaded-chicken-sandwich/1uooaf4TQj-j_J15l8lP8g
Food Lion,"Breakfast Cereals, Ready To Eat","Sweetened Multi-Grain Cereal, Berrry Treets",120,1.0,1.0,27.0,108.0,4.0,9.0,121.0,0.0743801652892562,0.8925619834710744,0.03305785123966942,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-ready-to-eat-sweetened-multi-grain-cereal-berrry-treets/adzWFXuSQUujXNXvUdHnDg
Food Lion,Packaged Meals,Hamburger Stronganoff Dinner,100,3.0,,21.0,84.0,12.0,,,,,,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-hamburger-stronganoff-dinner/FyfVNqx_QV6FGw_SH8wFCg
Food Lion,Pancakes,"Pancakes, Buttermilk",280,7.0,6.0,50.0,200.0,28.0,54.0,282.0,0.19148936170212766,0.7092198581560284,0.09929078014184398,https://www.calorieking.com/us/en/foods/f/calories-in-pancakes-pancakes-buttermilk/P70_F2VPTRqNt8gqr_hp8w
Food Lion,Sports Bars,"Fiber Bars, Cinnamon Coffeecake",90,1.0,3.0,18.0,72.0,4.0,27.0,103.0,0.2621359223300971,0.6990291262135923,0.038834951456310676,https://www.calorieking.com/us/en/foods/f/calories-in-sports-bars-fiber-bars-cinnamon-coffeecake/d1qeu7YlRXC6bWXkdBvU7Q
Food Lion,Canned/Packaged Fish,Solid White Albacore Tuna In Water,60,13.0,1.0,0.0,0.0,52.0,9.0,61.0,0.14754098360655737,0.0,0.8524590163934426,https://www.calorieking.com/us/en/foods/f/calories-in-cannedpackaged-fish-solid-white-albacore-tuna-in-water/QepKXTU1RmCC_UJNUCAVGA
Food Lion,Breads,"French Toast Sticks, Original",64,1.0,3.2,8.4,33.6,4.0,28.8,66.4,0.4337349397590361,0.5060240963855421,0.06024096385542168,https://www.calorieking.com/us/en/foods/f/calories-in-breads-french-toast-sticks-original/cbomD4SGSLyyzFUbFZhUeQ
Food Lion,Desserts,Diced Peaches In Strawberry Gelatin,90,0.0,0.0,23.0,92.0,0.0,0.0,92.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-desserts-diced-peaches-in-strawberry-gelatin/nUGaGiokTYyyF24eMUj22w
Food Lion,Packaged Meals,"Au Gratin Potatoes, dry",100,2.0,0.0,22.0,88.0,8.0,0.0,96.0,0.0,0.9166666666666666,0.08333333333333333,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-au-gratin-potatoes-dry/LMtpLzLkSy-G90a2xjAVxQ
Food Lion,Puddings,"Instant Pudding & Pie Filling, Butterscotch",100,0.0,0.0,25.0,100.0,0.0,0.0,100.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-puddings-instant-pudding-pie-filling-butterscotch/7git6sGWSQKSbWBh-5iuyw
Food Lion,Canned or Bottled Fruits,Sliced Pears,100,0.0,0.0,25.0,100.0,0.0,0.0,100.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-canned-or-bottled-fruits-sliced-pears/_iPAgScFR6i6BwrGJaQEfw
Food Lion,Yogurts,"Nonfat Yogurt, Strawberry",100,6.0,0.0,19.0,76.0,24.0,0.0,100.0,0.0,0.76,0.24,https://www.calorieking.com/us/en/foods/f/calories-in-yogurts-nonfat-yogurt-strawberry/v3oAITv5R72uU924SbDbwA
Food Lion,Potato Chips,"Potato Chips, Sriracha",150,1.0,10.0,16.0,64.0,4.0,90.0,158.0,0.569620253164557,0.4050632911392405,0.02531645569620253,https://www.calorieking.com/us/en/foods/f/calories-in-potato-chips-potato-chips-sriracha/ljEVHr6cT5u130Shm2YHdw
Food Lion,Fish,"Whole Pollock Fish Fillets, Crispy Battered",200,8.0,11.0,19.0,76.0,32.0,99.0,207.0,0.4782608695652174,0.3671497584541063,0.15458937198067632,https://www.calorieking.com/us/en/foods/f/calories-in-fish-whole-pollock-fish-fillets-crispy-battered/xH8UjewpSJyGeV-4WZqYAA
Food Lion,Soups,"Condensed Cream Of Mushroom Soup, canned",100,1.0,7.0,9.0,36.0,4.0,63.0,103.0,0.6116504854368932,0.34951456310679613,0.038834951456310676,https://www.calorieking.com/us/en/foods/f/calories-in-soups-condensed-cream-of-mushroom-soup-canned/wylxUJegQXyB6jl_WvM1MQ
Food Lion,Canned/Packaged Fish,Chunk Light Tuna In Water,50,11.0,0.5,0.0,0.0,44.0,4.5,48.5,0.09278350515463918,0.0,0.9072164948453608,https://www.calorieking.com/us/en/foods/f/calories-in-cannedpackaged-fish-chunk-light-tuna-in-water/H53KLjL2SHej10cNfN3bYQ
Food Lion,Frozen Meals,"Meat Lasagna with Sauce, Party Size, frozen",240,12.0,6.0,32.0,128.0,48.0,54.0,230.0,0.23478260869565218,0.5565217391304348,0.20869565217391303,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-meat-lasagna-with-sauce-party-size-frozen/LrvUE1lsSFezUhDLd3tyiQ
Food Lion,"Breakfast Cereals, Ready To Eat",Fruit Rings A Sweetened Multi-Grain Cereal,110,1.0,,25.0,100.0,4.0,,,,,,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-ready-to-eat-fruit-rings-a-sweetened-multi-grain-cereal/9EfmK32HRdyTnV0I7tfeJg
Food Lion,Packaged Meals,Ez Mac 'N' Cheese Dinner,220,6.0,3.5,41.0,164.0,24.0,31.5,219.5,0.14350797266514806,0.7471526195899773,0.10933940774487472,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-ez-mac-n-cheese-dinner/dP_4GmVKRXeU_0JCIYNjNw
Food Lion,Frozen Meals,"Breaded Mozzarella Cheese Sticks, frozen",73,3.0,4.0,6.3,25.2,12.0,36.0,73.2,0.4918032786885246,0.3442622950819672,0.16393442622950818,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-breaded-mozzarella-cheese-sticks-frozen/82bHilusSXqe3Koytu9pSQ
Food Lion,Waffles,"Waffles, Buttermilk, frozen",200,5.0,8.0,29.0,116.0,20.0,72.0,208.0,0.34615384615384615,0.5576923076923077,0.09615384615384616,https://www.calorieking.com/us/en/foods/f/calories-in-waffles-waffles-buttermilk-frozen/Rr0IHqPJRoGC-yz52U87OA
Food Lion,"Jerky, Meat Snacks","Beef Jerky, Teriyaki",80,12.0,1.0,6.0,24.0,48.0,9.0,81.0,0.1111111111111111,0.2962962962962963,0.5925925925925926,https://www.calorieking.com/us/en/foods/f/calories-in-jerky-meat-snacks-beef-jerky-teriyaki/JpgOp8nPT1aHz7KGt01Clw
Food Lion,Pretzels,"Pretzel Pieces, Buffalo Style",130,2.0,5.0,19.0,76.0,8.0,45.0,129.0,0.3488372093023256,0.5891472868217055,0.06201550387596899,https://www.calorieking.com/us/en/foods/f/calories-in-pretzels-pretzel-pieces-buffalo-style/Z0uYpPXXR4eWPyQXtB-75g
Food Lion,"Breakfast Cereals, Ready To Eat",Confruity Crisp Rice Cereal,120,1.0,0.0,27.0,108.0,4.0,0.0,112.0,0.0,0.9642857142857143,0.03571428571428571,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-ready-to-eat-confruity-crisp-rice-cereal/hepDLbD-TZCweZ2pzoZXUA
Food Lion,Frozen Pizzas,The Late Nighter Pizza,290,14.0,12.0,32.0,128.0,56.0,108.0,292.0,0.3698630136986301,0.4383561643835616,0.1917808219178082,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-pizzas-the-late-nighter-pizza/FZ6LteWLSGe36RbGznTYGA
Food Lion,Sports Bars,Lowfat Cereal Bars,140,2.0,2.5,27.0,108.0,8.0,22.5,138.5,0.1624548736462094,0.779783393501805,0.05776173285198556,https://www.calorieking.com/us/en/foods/f/calories-in-sports-bars-lowfat-cereal-bars/AE-3wfSITVuNRxXKXn2poQ
Food Lion,"Breakfast Cereals, Ready To Eat",Old Fashioned Oats,150,5.0,2.5,28.0,112.0,20.0,22.5,154.5,0.14563106796116504,0.7249190938511327,0.12944983818770225,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-ready-to-eat-old-fashioned-oats/Mq28RdJbQnqP5BQQB0V34A
Food Lion,Nut Spreads,"Spreadable Butter With Canola Oil, Light",50,0.0,5.0,0.0,0.0,0.0,45.0,45.0,1.0,0.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-nut-spreads-spreadable-butter-with-canola-oil-light/vVZeowCNSjqztS0BXOxf0w
Food Lion,Tortilla Chips,"Tortilla Chips, Ranch",140,2.0,6.0,19.0,76.0,8.0,54.0,138.0,0.391304347826087,0.5507246376811594,0.057971014492753624,https://www.calorieking.com/us/en/foods/f/calories-in-tortilla-chips-tortilla-chips-ranch/FVUpcC7NShWRK6-rORQWZg
Food Lion,Pastries,"Toaster Pastries, Frosted S'mores",210,3.0,5.0,38.0,152.0,12.0,45.0,209.0,0.215311004784689,0.7272727272727273,0.05741626794258373,https://www.calorieking.com/us/en/foods/f/calories-in-pastries-toaster-pastries-frosted-smores/CgMKCJMdQ66rtf8dVS0gsg
Food Lion,Salads,"Potato Salad, Amish",420,6.0,18.0,56.0,224.0,24.0,162.0,410.0,0.3951219512195122,0.5463414634146342,0.05853658536585366,https://www.calorieking.com/us/en/foods/f/calories-in-salads-potato-salad-amish/hjWbdjKcQ3Kqzn5JA0ZYQA
Food Lion,Packaged Meals,Spirals Mac 'N' Cheese Dinner,250,9.0,,51.0,204.0,36.0,,,,,,https://www.calorieking.com/us/en/foods/f/calories-in-packaged-meals-spirals-mac-n-cheese-dinner/3U9neyyQTGi8nAXWeeSz7w
Food Lion,Nut/Trail Mix,"Trail Mix, Cranberry",40,0.7,2.0,6.0,24.0,2.8,18.0,44.8,0.4017857142857143,0.5357142857142857,0.0625,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-trail-mix-cranberry/tTzD9hMbSra7bNdMxcmMyw
Food Lion,Sports Bars,"Fiber Bars, Lemon",90,1.0,3.0,18.0,72.0,4.0,27.0,103.0,0.2621359223300971,0.6990291262135923,0.038834951456310676,https://www.calorieking.com/us/en/foods/f/calories-in-sports-bars-fiber-bars-lemon/xcnm11W6Qr-YqGYToNuleg
Food Lion,Pastries,Strawberry Jelly Rolls,200,3.0,5.0,37.0,148.0,12.0,45.0,205.0,0.21951219512195122,0.7219512195121951,0.05853658536585366,https://www.calorieking.com/us/en/foods/f/calories-in-pastries-strawberry-jelly-rolls/gc6KBIk_Q2GDBwoowJb8ug
Food Lion,Crackers,Saltines,14,0.2,0.3,2.2,8.8,0.8,2.6999999999999997,12.3,0.2195121951219512,0.7154471544715447,0.06504065040650406,https://www.calorieking.com/us/en/foods/f/calories-in-crackers-saltines/kWSTEJApTTSa8XSPzqovlA
Food Lion,Nut/Trail Mix,"Pistachio Kernels, Sea Salt",160,6.0,13.0,8.0,32.0,24.0,117.0,173.0,0.6763005780346821,0.18497109826589594,0.13872832369942195,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-pistachio-kernels-sea-salt/owZZq-4YRRSYWB61pB1xhg
Food Lion,Nut/Trail Mix,Halved Pecans,840,12.0,88.0,16.0,64.0,48.0,792.0,904.0,0.8761061946902655,0.07079646017699115,0.05309734513274336,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-halved-pecans/5wJTdeWjQWOlM2FrkiEQcA
Food Lion,"Breakfast Cereals, To Be Cooked",Instant Oatmeal Cinnamon Roll,160,4.0,2.0,32.0,128.0,16.0,18.0,162.0,0.1111111111111111,0.7901234567901234,0.09876543209876543,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-to-be-cooked-instant-oatmeal-cinnamon-roll/tVB-9EUhTY-0hI-0nGbF1A
Food Lion,Muffins,Mini Chocolate Chip Streusel Muffins,95,1.0,5.5,11.5,46.0,4.0,49.5,99.5,0.49748743718592964,0.4623115577889447,0.04020100502512563,https://www.calorieking.com/us/en/foods/f/calories-in-muffins-mini-chocolate-chip-streusel-muffins/pBTQBkBET92WEnHGqhkJnw
Food Lion,Crackers,"Cheese Crackers, White Cheddar",6,0.1,0.3,0.8,3.2,0.4,2.6999999999999997,6.3,0.42857142857142855,0.507936507936508,0.0634920634920635,https://www.calorieking.com/us/en/foods/f/calories-in-crackers-cheese-crackers-white-cheddar/1hjqLwKGQrm2GOw5WFVFng
Food Lion,"Breakfast Cereals, Ready To Eat",Oats & More With Honey Cereal,120,2.0,,27.0,108.0,8.0,,,,,,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-ready-to-eat-oats-more-with-honey-cereal/BsIdS5NPSNK3f0GalChfuA
Food Lion,Soups,"Chunky Chicken & Dumpling, Ready To Serve Soup",170,8.0,9.0,16.0,64.0,32.0,81.0,177.0,0.4576271186440678,0.3615819209039548,0.1807909604519774,https://www.calorieking.com/us/en/foods/f/calories-in-soups-chunky-chicken-dumpling-ready-to-serve-soup/AyQ04SO9SSq6kvK48Pt_2A
Food Lion,Canned Meals,Pork & Beans,150,5.0,3.0,28.0,112.0,20.0,27.0,159.0,0.16981132075471697,0.7044025157232704,0.12578616352201258,https://www.calorieking.com/us/en/foods/f/calories-in-canned-meals-pork-beans/y1-RTnR_QkSlArudeAL00w
Food Lion,Frozen Fruits,Whole Strawberries,50,1.0,0.0,13.0,52.0,4.0,0.0,56.0,0.0,0.9285714285714286,0.07142857142857142,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-fruits-whole-strawberries/uHusJ4ilTVqjVKWcHLckaQ
Food Lion,Canned or Bottled Fruits,Crushed Pineapple In Juice,70,0.0,0.0,17.0,68.0,0.0,0.0,68.0,0.0,1.0,0.0,https://www.calorieking.com/us/en/foods/f/calories-in-canned-or-bottled-fruits-crushed-pineapple-in-juice/J60u0ZKBTdiqH5ihx3smNQ
Food Lion,Sports Bars,"Chewy Protein Bar, Dark Chocolate & Peanut Butter",180,10.0,10.0,17.0,68.0,40.0,90.0,198.0,0.45454545454545453,0.3434343434343434,0.20202020202020202,https://www.calorieking.com/us/en/foods/f/calories-in-sports-bars-chewy-protein-bar-dark-chocolate-peanut-butter/q6wNzjyfTISwHiBX02HAeg
Food Lion,"Breakfast Cereals, Ready To Eat",Crispy Rice & Wheat Flakes With Oat,120,2.0,,27.0,108.0,8.0,,,,,,https://www.calorieking.com/us/en/foods/f/calories-in-breakfast-cereals-ready-to-eat-crispy-rice-wheat-flakes-with-oat/VTauU-HiRtWhnutXfhb2wQ
Food Lion,Canned Meals,"Beef Ravioli, In Tomato & Meat Sauce, canned",220,7.0,7.0,31.0,124.0,28.0,63.0,215.0,0.2930232558139535,0.5767441860465117,0.13023255813953488,https://www.calorieking.com/us/en/foods/f/calories-in-canned-meals-beef-ravioli-in-tomato-meat-sauce-canned/nF3FOza0QYu11UTFe83VXg
Food Lion,Frozen Meals,Loaded Instant Mashed Potatoes,110,2.0,2.0,20.0,80.0,8.0,18.0,106.0,0.16981132075471697,0.7547169811320755,0.07547169811320754,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-meals-loaded-instant-mashed-potatoes/6cPipATrSw6hvLmi7EQBGg
Food Lion,Salads,"Potato Salad, Southern",200,3.0,9.0,28.0,112.0,12.0,81.0,205.0,0.3951219512195122,0.5463414634146342,0.05853658536585366,https://www.calorieking.com/us/en/foods/f/calories-in-salads-potato-salad-southern/dn6XyzMXRl6VB8s4GJr0sg
Food Lion,Cookies,"Chewy Chips Delight, Chocolate Chip Cookies",70,0.5,3.0,10.5,42.0,2.0,27.0,71.0,0.38028169014084506,0.5915492957746479,0.028169014084507043,https://www.calorieking.com/us/en/foods/f/calories-in-cookies-chewy-chips-delight-chocolate-chip-cookies/W3NLOlxIQ-mOJNV3Vo-4pA
Food Lion,Potato Chips,Shredded Tasty Taters Potato Puffs,16,0.2,0.7,2.2,8.8,0.8,6.3,15.900000000000002,0.39622641509433953,0.5534591194968553,0.05031446540880503,https://www.calorieking.com/us/en/foods/f/calories-in-potato-chips-shredded-tasty-taters-potato-puffs/kwEqAsj2QLGxrEqvHZQXYQ
Food Lion,Nut/Trail Mix,Walnuts,200,5.0,20.0,4.0,16.0,20.0,180.0,216.0,0.8333333333333334,0.07407407407407407,0.09259259259259259,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-walnuts/CswqwO7gRhqFodf-c8RkMQ
Food Lion,Potato Chips,Classic Potato Chips,160,1.0,10.0,15.0,60.0,4.0,90.0,154.0,0.5844155844155844,0.38961038961038963,0.025974025974025976,https://www.calorieking.com/us/en/foods/f/calories-in-potato-chips-classic-potato-chips/s42_LcN4TeGRbeopvUMRzQ
Food Lion,Frozen Pizzas,"Crispy Thin Crust Pizza, Cheeseburger",370,13.0,15.0,47.0,188.0,52.0,135.0,375.0,0.36,0.5013333333333333,0.13866666666666666,https://www.calorieking.com/us/en/foods/f/calories-in-frozen-pizzas-crispy-thin-crust-pizza-cheeseburger/ZSfx4Kv4RMGUTPYyb3JX4Q
Food Lion,Eggs,Medium White Eggs,60,6.0,4.0,0.0,0.0,24.0,36.0,60.0,0.6,0.0,0.4,https://www.calorieking.com/us/en/foods/f/calories-in-eggs-medium-white-eggs/Snfo0NjdRfu3KxPbJBHz1A
Food Lion,Nut/Trail Mix,"Mixed Nuts, Deluxe",170,5.0,15.0,6.0,24.0,20.0,135.0,179.0,0.7541899441340782,0.1340782122905028,0.11173184357541899,https://www.calorieking.com/us/en/foods/f/calories-in-nuttrail-mix-mixed-nuts-deluxe/YAQQrMqySrKa0Lp4bkp2Hw
Food Lion,Soups,Condensed Cream Of Chicken Soup,70,3.0,2.5,9.0,36.0,12.0,22.5,70.5,0.3191489361702128,0.5106382978723404,0.1702127659574468,https://www.calorieking.com/us/en/foods/f/calories-in-soups-condensed-cream-of-chicken-soup/MwsUiBnCSV-x3wZEfPDPWg
